0.00166666666666667,0.0557899475097656
0.00833333333333333,0.0600814819335938
0.015,0.0638961791992188
0.0216666666666667,0.06866455078125
0.0283333333333333,0.0743865966796875
0.035,0.0810623168945313
0.0416666666666667,0.087738037109375
0.0483333333333333,0.0944137573242188
0.055,0.101089477539063
0.0616666666666667,0.105857849121094
0.0683333333333333,0.108242034912109
0.075,0.108718872070313
0.0816666666666667,0.107288360595703
0.0883333333333333,0.103473663330078
0.095,0.0977516174316406
0.101666666666667,0.0920295715332031
0.108333333333333,0.087738037109375
0.115,0.08392333984375
0.121666666666667,0.0791549682617188
0.128333333333333,0.0734329223632813
0.135,0.0677108764648438
0.141666666666667,0.06103515625
0.148333333333333,0.0524520874023438
0.155,0.0424385070800781
0.161666666666667,0.0329017639160156
0.168333333333333,0.0243186950683594
0.175,0.0162124633789063
0.181666666666667,0.00667572021484375
0.188333333333333,-0.00286102294921875
0.195,-0.0123977661132813
0.201666666666667,-0.02288818359375
0.208333333333333,-0.0348091125488281
0.215,-0.0481605529785156
0.221666666666667,-0.06103515625
0.228333333333333,-0.0734329223632813
0.235,-0.0858306884765625
0.241666666666667,-0.0977516174316406
0.248333333333333,-0.109195709228516
0.255,-0.119686126708984
0.261666666666667,-0.129222869873047
0.268333333333333,-0.139713287353516
0.275,-0.150680541992188
0.281666666666667,-0.162124633789063
0.288333333333333,-0.173568725585938
0.295,-0.186443328857422
0.301666666666667,-0.199794769287109
0.308333333333333,-0.212192535400391
0.315,-0.224113464355469
0.321666666666667,-0.235080718994141
0.328333333333333,-0.246047973632813
0.335,-0.256061553955078
0.341666666666667,-0.265598297119141
0.348333333333333,-0.274658203125
0.355,-0.284194946289063
0.361666666666667,-0.295162200927734
0.368333333333333,-0.306129455566406
0.375,-0.315666198730469
0.381666666666667,-0.322818756103516
0.388333333333333,-0.329017639160156
0.395,-0.334739685058594
0.401666666666667,-0.339508056640625
0.408333333333333,-0.344753265380859
0.415,-0.349044799804688
0.421666666666667,-0.355243682861328
0.428333333333333,-0.361919403076172
0.435,-0.368595123291016
0.441666666666667,-0.374317169189453
0.448333333333333,-0.377178192138672
0.455,-0.379085540771484
0.461666666666667,-0.380039215087891
0.468333333333333,-0.380516052246094
0.475,-0.380039215087891
0.481666666666667,-0.378131866455078
0.488333333333333,-0.376224517822266
0.495,-0.376224517822266
0.501666666666667,-0.377178192138672
0.508333333333333,-0.378131866455078
0.515,-0.378131866455078
0.521666666666667,-0.378608703613281
0.528333333333333,-0.378131866455078
0.535,-0.378131866455078
0.541666666666667,-0.378131866455078
0.548333333333333,-0.378608703613281
0.555,-0.379085540771484
0.561666666666667,-0.380039215087891
0.568333333333333,-0.381946563720703
0.575,-0.382900238037109
0.581666666666667,-0.382900238037109
0.588333333333333,-0.380992889404297
0.595,-0.379085540771484
0.601666666666667,-0.377178192138672
0.608333333333333,-0.375747680664063
0.615,-0.374317169189453
0.621666666666667,-0.373363494873047
0.628333333333333,-0.37384033203125
0.635,-0.375747680664063
0.641666666666667,-0.378608703613281
0.648333333333333,-0.3814697265625
0.655,-0.385284423828125
0.661666666666667,-0.38909912109375
0.668333333333333,-0.391960144042969
0.675,-0.393867492675781
0.681666666666667,-0.397205352783203
0.688333333333333,-0.400066375732422
0.695,-0.403404235839844
0.701666666666667,-0.407695770263672
0.708333333333333,-0.414371490478516
0.715,-0.423431396484375
0.721666666666667,-0.432968139648438
0.728333333333333,-0.443458557128906
0.735,-0.454425811767578
